user_id,item_id
646,"[0, 0, 3, 0, 5, 6, 7, 8, 9, 0, 11, 12, 0, 0, 15, 16, 0, 0, 0, 20]"
647,"[0, 0, 3, 0, 5, 0, 0, 8, 0, 10, 11, 0, 0, 14, 15, 16, 0, 18, 0, 0]"
648,"[1, 0, 0, 4, 0, 6, 0, 8, 0, 0, 0, 12, 13, 0, 0, 0, 0, 0, 0, 0]"
649,"[1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 18, 0, 20]"
650,"[0, 0, 0, 4, 0, 0, 0, 8, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
651,"[0, 0, 0, 4, 5, 6, 7, 0, 0, 0, 0, 12, 13, 0, 15, 0, 17, 0, 19, 20]"
652,"[0, 0, 3, 4, 5, 0, 0, 8, 9, 10, 11, 12, 13, 14, 0, 16, 0, 18, 0, 0]"
653,"[0, 0, 3, 4, 5, 0, 7, 0, 0, 0, 11, 0, 0, 0, 15, 16, 0, 0, 19, 20]"
654,"[0, 0, 3, 4, 5, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 16, 17, 0, 0, 20]"
655,"[1, 0, 3, 4, 0, 0, 7, 0, 9, 10, 11, 0, 0, 14, 0, 0, 0, 18, 19, 0]"
656,"[0, 0, 3, 0, 0, 6, 0, 8, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0]"
657,"[0, 2, 0, 0, 5, 6, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 18, 0, 20]"
658,"[0, 0, 3, 0, 5, 0, 7, 0, 9, 0, 0, 0, 0, 0, 0, 16, 0, 18, 0, 0]"
659,"[0, 0, 0, 0, 0, 0, 7, 0, 0, 10, 11, 0, 0, 0, 0, 0, 0, 18, 0, 20]"
660,"[0, 2, 3, 4, 5, 0, 7, 0, 0, 0, 11, 12, 0, 0, 0, 16, 0, 0, 0, 0]"
661,"[1, 0, 3, 0, 5, 6, 0, 0, 9, 0, 0, 0, 0, 14, 15, 0, 17, 0, 19, 0]"
662,"[1, 0, 0, 0, 5, 0, 0, 0, 0, 0, 11, 12, 0, 0, 15, 16, 0, 0, 0, 0]"
663,"[1, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
664,"[0, 2, 0, 0, 5, 6, 7, 0, 0, 10, 11, 0, 0, 14, 15, 16, 0, 18, 0, 20]"
665,"[0, 0, 0, 0, 0, 6, 0, 0, 9, 0, 11, 0, 13, 14, 0, 0, 17, 18, 19, 0]"
666,"[1, 2, 0, 0, 0, 6, 0, 8, 9, 10, 11, 12, 0, 0, 15, 16, 17, 0, 19, 0]"
667,"[0, 2, 0, 0, 5, 6, 7, 0, 9, 0, 0, 12, 0, 14, 15, 0, 0, 0, 0, 0]"
668,"[0, 0, 3, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0]"
669,"[1, 0, 0, 0, 0, 0, 0, 8, 0, 10, 0, 0, 13, 0, 15, 16, 0, 18, 0, 0]"
670,"[1, 0, 0, 0, 0, 0, 7, 0, 9, 0, 11, 0, 0, 0, 15, 16, 0, 0, 0, 20]"
671,"[0, 2, 3, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 14, 15, 0, 17, 18, 19, 0]"
672,"[1, 0, 0, 0, 5, 0, 0, 0, 9, 0, 11, 0, 0, 14, 15, 16, 17, 18, 19, 20]"
673,"[0, 0, 3, 4, 0, 0, 7, 0, 0, 0, 11, 0, 13, 0, 15, 0, 17, 18, 19, 20]"
674,"[0, 2, 0, 4, 0, 6, 0, 8, 0, 0, 11, 0, 0, 14, 15, 16, 0, 0, 19, 0]"
675,"[1, 0, 3, 4, 0, 0, 7, 8, 0, 0, 11, 12, 0, 14, 15, 16, 17, 0, 0, 0]"
676,"[0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
677,"[1, 2, 0, 0, 0, 6, 0, 8, 0, 10, 0, 0, 13, 0, 15, 16, 17, 18, 0, 0]"
678,"[1, 2, 3, 0, 0, 0, 0, 8, 9, 10, 11, 12, 0, 0, 15, 0, 0, 0, 19, 0]"
679,"[0, 2, 3, 0, 5, 6, 0, 0, 0, 10, 11, 12, 0, 14, 15, 0, 0, 18, 0, 20]"
680,"[0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 11, 0, 13, 0, 0, 0, 17, 18, 19, 20]"
681,"[0, 0, 0, 0, 5, 6, 0, 0, 0, 10, 11, 0, 0, 0, 0, 0, 0, 0, 19, 20]"
682,"[0, 0, 0, 0, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 18, 0, 20]"
683,"[0, 0, 3, 4, 5, 6, 0, 8, 0, 10, 0, 12, 0, 0, 0, 0, 0, 0, 19, 0]"
684,"[0, 2, 0, 0, 0, 0, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 20]"
685,"[1, 0, 0, 4, 0, 6, 0, 0, 9, 0, 0, 0, 0, 14, 0, 0, 17, 0, 0, 20]"
686,"[0, 0, 0, 0, 5, 0, 7, 0, 0, 10, 11, 0, 13, 14, 15, 0, 0, 0, 19, 20]"
687,"[1, 2, 3, 4, 0, 0, 0, 0, 0, 10, 0, 0, 0, 14, 15, 16, 17, 18, 19, 20]"
688,"[1, 2, 3, 0, 5, 0, 0, 0, 9, 10, 0, 0, 0, 0, 15, 16, 17, 18, 0, 0]"
689,"[1, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 12, 13, 14, 15, 16, 17, 0, 0, 0]"
690,"[0, 0, 3, 4, 5, 0, 0, 0, 9, 0, 0, 0, 13, 14, 15, 0, 0, 0, 0, 0]"
691,"[0, 0, 0, 0, 5, 0, 7, 0, 0, 0, 0, 12, 13, 0, 0, 0, 17, 0, 0, 20]"
692,"[1, 0, 0, 0, 0, 0, 7, 0, 9, 0, 0, 0, 13, 14, 0, 0, 17, 18, 19, 20]"
693,"[0, 2, 3, 0, 0, 6, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 17, 0, 0, 0]"
694,"[1, 0, 0, 0, 5, 0, 7, 8, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0]"
695,"[1, 2, 3, 0, 0, 0, 0, 0, 0, 10, 0, 0, 13, 0, 0, 0, 0, 18, 0, 0]"
696,"[1, 0, 0, 0, 5, 6, 0, 0, 0, 0, 0, 0, 0, 14, 0, 16, 17, 0, 0, 20]"
697,"[0, 0, 3, 4, 0, 6, 0, 8, 9, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0]"
698,"[1, 0, 0, 4, 5, 0, 0, 0, 9, 10, 11, 0, 0, 0, 0, 16, 0, 0, 19, 0]"
699,"[0, 0, 3, 0, 0, 0, 0, 8, 9, 10, 0, 12, 13, 14, 0, 16, 0, 18, 19, 0]"
700,"[1, 0, 0, 4, 0, 0, 7, 0, 0, 10, 0, 0, 13, 14, 15, 16, 0, 18, 0, 0]"
701,"[0, 0, 0, 0, 5, 0, 0, 8, 0, 0, 11, 12, 0, 14, 0, 0, 17, 18, 0, 20]"
702,"[0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 18, 19, 0]"
703,"[1, 2, 0, 0, 0, 6, 7, 0, 9, 0, 0, 12, 0, 14, 0, 0, 17, 18, 0, 20]"
704,"[0, 2, 3, 4, 5, 6, 0, 8, 9, 0, 0, 0, 13, 14, 15, 0, 17, 18, 0, 0]"
705,"[0, 2, 3, 0, 0, 0, 0, 0, 9, 0, 0, 12, 0, 0, 0, 16, 17, 18, 19, 0]"
706,"[0, 0, 0, 0, 5, 6, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 20]"
707,"[0, 2, 3, 0, 5, 0, 0, 0, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 19, 20]"
708,"[0, 0, 0, 0, 0, 6, 0, 8, 0, 0, 0, 12, 13, 0, 15, 0, 0, 0, 19, 20]"
709,"[0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 11, 0, 0, 14, 15, 0, 0, 0, 0, 20]"
710,"[0, 2, 3, 4, 5, 6, 7, 0, 0, 10, 0, 0, 13, 14, 15, 0, 0, 18, 0, 0]"
711,"[0, 0, 3, 4, 5, 0, 7, 8, 0, 10, 11, 0, 0, 0, 0, 0, 17, 0, 19, 20]"
712,"[1, 0, 0, 0, 0, 6, 7, 0, 9, 10, 11, 12, 0, 0, 0, 16, 0, 18, 19, 0]"
713,"[0, 2, 0, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 14, 15, 0, 17, 0, 19, 20]"
714,"[0, 2, 3, 0, 5, 6, 0, 0, 9, 10, 11, 12, 13, 14, 0, 0, 0, 0, 19, 0]"
715,"[0, 2, 3, 4, 5, 0, 7, 8, 9, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
716,"[1, 0, 3, 4, 0, 0, 7, 8, 0, 10, 0, 0, 13, 0, 0, 0, 0, 18, 0, 0]"
717,"[0, 0, 0, 0, 0, 6, 7, 0, 0, 0, 0, 0, 0, 0, 0, 16, 17, 18, 0, 20]"
718,"[1, 0, 0, 4, 5, 6, 0, 0, 0, 10, 0, 0, 13, 14, 0, 0, 0, 0, 0, 20]"
719,"[0, 0, 0, 4, 0, 0, 7, 0, 0, 0, 0, 0, 13, 0, 0, 0, 17, 0, 19, 20]"
720,"[1, 2, 3, 4, 0, 0, 7, 0, 0, 10, 0, 12, 0, 0, 15, 0, 0, 18, 0, 20]"
721,"[1, 2, 3, 0, 0, 0, 0, 8, 0, 10, 0, 0, 13, 0, 15, 0, 0, 18, 19, 20]"
722,"[1, 0, 3, 0, 0, 0, 0, 0, 0, 10, 11, 0, 13, 14, 15, 0, 17, 18, 0, 0]"
723,"[1, 0, 0, 0, 0, 6, 7, 0, 9, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 20]"
724,"[1, 0, 0, 4, 5, 0, 0, 0, 0, 0, 11, 0, 13, 0, 0, 16, 0, 0, 19, 0]"
725,"[1, 0, 3, 0, 5, 0, 7, 8, 9, 0, 0, 12, 13, 14, 15, 16, 0, 18, 0, 20]"
726,"[0, 2, 3, 0, 0, 6, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20]"
727,"[0, 0, 3, 0, 5, 0, 0, 8, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 19, 0]"
728,"[0, 2, 3, 0, 0, 0, 0, 0, 9, 10, 0, 0, 13, 14, 0, 0, 0, 0, 0, 0]"
729,"[0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 0, 12, 13, 14, 0, 0, 0, 0, 19, 0]"
730,"[0, 0, 0, 4, 5, 0, 0, 0, 9, 0, 0, 12, 0, 14, 0, 0, 0, 0, 0, 20]"
731,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 10, 11, 12, 0, 14, 15, 16, 0, 0, 19, 20]"
732,"[0, 2, 3, 4, 5, 0, 0, 8, 0, 10, 0, 12, 13, 0, 0, 0, 0, 0, 0, 0]"
733,"[0, 2, 0, 0, 0, 0, 7, 0, 0, 10, 0, 12, 0, 14, 15, 16, 0, 18, 19, 0]"
734,"[0, 2, 0, 0, 5, 0, 7, 8, 9, 0, 11, 0, 0, 0, 15, 16, 0, 0, 0, 20]"
735,"[1, 0, 3, 0, 5, 0, 0, 0, 0, 10, 11, 0, 0, 0, 15, 16, 0, 18, 19, 20]"
736,"[0, 0, 0, 0, 5, 0, 7, 0, 0, 0, 0, 0, 13, 14, 0, 16, 0, 18, 19, 20]"
737,"[0, 2, 0, 0, 5, 0, 0, 8, 9, 10, 11, 0, 0, 14, 15, 16, 0, 18, 0, 0]"
738,"[1, 0, 3, 0, 5, 0, 0, 8, 9, 10, 0, 12, 0, 0, 15, 0, 0, 18, 0, 0]"
739,"[0, 2, 3, 0, 5, 6, 0, 8, 0, 10, 0, 0, 0, 0, 15, 16, 0, 18, 0, 0]"
740,"[0, 0, 3, 4, 0, 0, 0, 8, 0, 0, 11, 12, 0, 0, 0, 16, 17, 0, 0, 20]"
741,"[0, 2, 0, 4, 0, 0, 0, 8, 9, 10, 0, 12, 0, 0, 0, 0, 0, 0, 0, 20]"
742,"[1, 2, 0, 4, 0, 6, 7, 0, 0, 10, 0, 0, 0, 0, 0, 16, 17, 0, 19, 0]"
743,"[0, 2, 0, 0, 0, 6, 0, 0, 9, 0, 0, 12, 0, 14, 0, 0, 0, 18, 0, 0]"
744,"[0, 2, 0, 4, 5, 0, 7, 0, 0, 10, 11, 0, 13, 0, 0, 16, 0, 0, 0, 20]"
745,"[0, 2, 0, 0, 5, 6, 0, 8, 9, 0, 0, 0, 0, 0, 15, 16, 0, 0, 19, 20]"
746,"[1, 2, 0, 4, 5, 6, 7, 0, 0, 10, 11, 12, 0, 0, 0, 16, 17, 18, 0, 20]"
747,"[0, 0, 0, 0, 0, 0, 7, 8, 9, 10, 0, 0, 13, 0, 15, 0, 17, 0, 19, 0]"
748,"[1, 0, 0, 4, 0, 6, 0, 8, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0]"
749,"[0, 2, 3, 0, 0, 6, 0, 0, 0, 10, 11, 0, 0, 14, 15, 0, 0, 0, 0, 0]"
750,"[0, 0, 3, 0, 5, 0, 0, 8, 0, 10, 0, 0, 13, 14, 0, 16, 0, 18, 0, 20]"
751,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 10, 11, 12, 13, 0, 0, 0, 0, 0, 19, 20]"
752,"[1, 0, 3, 0, 5, 6, 0, 8, 0, 0, 0, 12, 0, 14, 15, 0, 17, 0, 19, 0]"
753,"[0, 0, 3, 0, 5, 6, 0, 0, 0, 0, 11, 0, 0, 0, 15, 0, 0, 18, 0, 20]"
754,"[1, 0, 0, 0, 5, 0, 7, 0, 0, 10, 0, 12, 0, 0, 15, 16, 17, 0, 19, 0]"
755,"[1, 2, 3, 4, 5, 0, 0, 8, 9, 10, 11, 0, 13, 0, 15, 0, 0, 18, 0, 0]"
756,"[1, 2, 3, 0, 0, 6, 0, 0, 9, 0, 0, 0, 13, 14, 0, 16, 0, 0, 0, 20]"
757,"[1, 0, 3, 0, 0, 6, 0, 8, 0, 0, 0, 0, 0, 0, 15, 16, 0, 18, 0, 20]"
758,"[0, 2, 3, 0, 0, 0, 0, 0, 0, 10, 11, 0, 13, 14, 0, 0, 17, 0, 0, 20]"
759,"[0, 2, 0, 4, 0, 0, 7, 0, 0, 0, 0, 12, 0, 14, 0, 0, 0, 18, 19, 0]"
760,"[1, 0, 0, 4, 5, 6, 7, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 18, 0, 0]"
761,"[1, 0, 0, 0, 5, 6, 7, 8, 0, 0, 0, 0, 13, 0, 15, 0, 17, 0, 19, 0]"
762,"[0, 0, 0, 4, 5, 6, 7, 8, 9, 10, 11, 0, 13, 14, 0, 16, 17, 18, 0, 20]"
763,"[0, 0, 0, 0, 5, 0, 7, 0, 9, 0, 11, 0, 13, 0, 0, 0, 17, 0, 0, 0]"
764,"[1, 0, 3, 0, 0, 6, 0, 8, 0, 0, 0, 0, 13, 0, 0, 16, 0, 0, 0, 0]"
765,"[0, 2, 0, 4, 0, 0, 7, 0, 0, 0, 0, 12, 13, 14, 0, 16, 17, 0, 19, 20]"
766,"[1, 0, 0, 4, 0, 0, 7, 0, 0, 10, 0, 12, 0, 0, 0, 0, 17, 0, 0, 20]"
767,"[1, 0, 0, 0, 5, 6, 0, 8, 9, 0, 0, 0, 13, 14, 15, 0, 0, 0, 0, 20]"
768,"[0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 16, 0, 18, 19, 20]"
769,"[0, 0, 0, 4, 0, 6, 0, 0, 0, 0, 0, 0, 13, 0, 15, 0, 0, 18, 0, 0]"
770,"[1, 0, 0, 0, 0, 0, 7, 8, 0, 0, 11, 12, 13, 0, 15, 0, 17, 18, 19, 20]"
771,"[0, 0, 3, 0, 0, 0, 0, 0, 9, 0, 0, 0, 13, 14, 15, 0, 0, 0, 19, 0]"
772,"[0, 0, 3, 4, 0, 0, 0, 0, 9, 0, 11, 0, 13, 0, 15, 16, 17, 0, 0, 20]"
773,"[1, 2, 3, 0, 0, 0, 0, 0, 0, 10, 0, 12, 0, 14, 0, 0, 0, 0, 19, 20]"
774,"[1, 0, 3, 0, 5, 0, 0, 0, 9, 10, 0, 12, 0, 0, 0, 16, 17, 0, 0, 0]"
775,"[0, 2, 0, 4, 5, 0, 7, 8, 0, 0, 0, 0, 0, 0, 0, 16, 17, 0, 0, 0]"
776,"[1, 0, 3, 4, 0, 0, 7, 0, 9, 0, 0, 0, 13, 0, 0, 16, 0, 0, 0, 0]"
777,"[0, 0, 0, 0, 0, 6, 0, 0, 0, 10, 11, 12, 0, 0, 15, 16, 0, 0, 19, 20]"
778,"[1, 2, 3, 4, 5, 6, 0, 0, 0, 10, 11, 0, 0, 0, 15, 0, 0, 18, 0, 0]"
779,"[0, 0, 3, 0, 0, 6, 0, 8, 0, 0, 0, 0, 13, 14, 0, 0, 0, 18, 0, 20]"
780,"[0, 0, 3, 0, 5, 6, 7, 8, 0, 10, 0, 0, 0, 0, 0, 0, 17, 18, 19, 0]"
781,"[0, 0, 3, 0, 5, 0, 7, 8, 0, 0, 0, 12, 0, 14, 15, 0, 17, 18, 19, 0]"
782,"[0, 0, 0, 0, 0, 6, 0, 8, 9, 0, 0, 12, 0, 14, 0, 0, 0, 0, 0, 0]"
783,"[0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 11, 12, 13, 14, 15, 0, 17, 18, 0, 20]"
784,"[1, 0, 0, 0, 0, 0, 7, 8, 9, 0, 0, 0, 0, 14, 0, 16, 17, 0, 0, 20]"
785,"[1, 2, 3, 4, 5, 0, 7, 0, 0, 0, 11, 0, 13, 0, 15, 16, 0, 0, 19, 20]"
786,"[1, 0, 0, 4, 5, 0, 7, 0, 0, 0, 0, 12, 13, 0, 0, 16, 0, 0, 19, 0]"
787,"[0, 2, 3, 4, 5, 0, 7, 0, 0, 0, 0, 0, 0, 14, 15, 0, 17, 18, 0, 20]"
788,"[1, 0, 0, 0, 0, 6, 0, 8, 0, 10, 11, 0, 0, 14, 15, 0, 0, 0, 19, 0]"
789,"[0, 0, 3, 0, 0, 6, 0, 0, 9, 10, 0, 0, 13, 0, 0, 16, 0, 0, 19, 20]"
790,"[1, 0, 0, 4, 0, 0, 7, 8, 0, 10, 11, 12, 13, 14, 15, 0, 0, 0, 0, 20]"
791,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 11, 12, 0, 14, 15, 0, 0, 0, 0, 20]"
792,"[0, 2, 0, 0, 0, 0, 0, 8, 0, 10, 0, 0, 0, 0, 0, 16, 17, 18, 0, 20]"
793,"[1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 12, 0, 14, 0, 16, 17, 18, 0, 0]"
794,"[1, 0, 3, 0, 5, 0, 0, 0, 9, 10, 0, 0, 13, 0, 15, 16, 17, 0, 0, 0]"
795,"[1, 0, 3, 0, 0, 0, 0, 0, 9, 10, 0, 0, 13, 0, 15, 0, 0, 18, 0, 0]"
796,"[0, 2, 3, 4, 0, 6, 0, 8, 0, 0, 11, 12, 13, 0, 0, 0, 0, 0, 19, 20]"
797,"[1, 2, 0, 4, 0, 6, 0, 0, 0, 10, 0, 0, 0, 0, 15, 16, 17, 0, 19, 20]"
798,"[1, 0, 0, 4, 5, 0, 0, 0, 9, 10, 0, 0, 0, 14, 0, 0, 0, 0, 0, 20]"
799,"[0, 2, 0, 0, 0, 6, 0, 0, 0, 10, 11, 0, 0, 14, 0, 0, 0, 0, 0, 20]"
800,"[0, 2, 0, 0, 0, 0, 0, 0, 9, 0, 0, 12, 13, 14, 15, 16, 0, 0, 0, 0]"
801,"[0, 2, 0, 4, 0, 6, 0, 8, 0, 10, 11, 0, 0, 0, 15, 0, 0, 0, 19, 0]"
802,"[1, 0, 0, 4, 0, 0, 0, 0, 0, 10, 0, 0, 13, 14, 15, 0, 17, 0, 0, 0]"
803,"[1, 0, 3, 0, 0, 6, 0, 0, 9, 10, 0, 12, 0, 0, 0, 0, 17, 0, 19, 20]"
804,"[1, 0, 0, 4, 5, 6, 0, 0, 9, 10, 0, 12, 0, 0, 15, 0, 0, 0, 0, 0]"
805,"[1, 0, 3, 0, 0, 6, 7, 8, 9, 0, 0, 12, 0, 0, 0, 0, 0, 18, 0, 0]"
806,"[0, 2, 0, 4, 0, 0, 0, 8, 9, 10, 11, 0, 13, 14, 0, 0, 17, 18, 0, 0]"
807,"[0, 0, 0, 0, 5, 0, 0, 8, 9, 0, 11, 12, 0, 14, 15, 0, 17, 0, 19, 0]"
808,"[0, 0, 3, 4, 5, 0, 7, 0, 9, 10, 0, 0, 13, 0, 0, 0, 0, 18, 19, 0]"
809,"[0, 2, 3, 0, 0, 0, 0, 8, 0, 0, 11, 0, 0, 0, 15, 16, 0, 18, 0, 20]"
810,"[0, 0, 0, 0, 5, 0, 0, 0, 9, 0, 11, 12, 13, 14, 0, 0, 0, 18, 0, 0]"
811,"[1, 0, 3, 4, 0, 0, 0, 8, 9, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
812,"[1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 11, 12, 13, 14, 0, 0, 17, 18, 0, 0]"
813,"[0, 0, 0, 0, 0, 6, 7, 0, 0, 0, 0, 0, 13, 14, 0, 0, 0, 0, 19, 20]"
814,"[0, 0, 0, 0, 5, 0, 0, 0, 0, 10, 11, 12, 0, 0, 15, 16, 0, 0, 0, 0]"
815,"[1, 0, 0, 0, 0, 6, 0, 0, 9, 10, 0, 0, 0, 14, 15, 16, 0, 0, 0, 0]"
816,"[1, 0, 0, 4, 0, 6, 7, 0, 0, 10, 0, 0, 0, 0, 15, 16, 0, 0, 19, 20]"
817,"[0, 0, 0, 4, 5, 0, 0, 0, 9, 0, 11, 12, 0, 0, 0, 16, 17, 18, 19, 0]"
818,"[0, 0, 0, 0, 0, 6, 7, 8, 9, 10, 0, 0, 0, 14, 0, 16, 17, 0, 19, 20]"
819,"[1, 0, 0, 0, 0, 0, 7, 8, 9, 10, 0, 0, 0, 0, 15, 16, 0, 18, 0, 0]"
820,"[1, 0, 3, 0, 0, 6, 7, 8, 0, 10, 11, 0, 0, 14, 0, 0, 17, 0, 0, 0]"
821,"[0, 0, 0, 4, 0, 6, 7, 0, 0, 0, 11, 12, 0, 0, 15, 16, 0, 0, 19, 0]"
822,"[0, 0, 3, 4, 0, 6, 7, 8, 0, 10, 11, 12, 0, 0, 0, 0, 17, 0, 0, 20]"
823,"[0, 2, 0, 4, 0, 0, 7, 8, 0, 0, 0, 12, 0, 14, 0, 0, 17, 0, 0, 0]"
824,"[0, 0, 3, 4, 0, 6, 0, 8, 0, 0, 0, 0, 13, 14, 0, 0, 0, 0, 0, 20]"
825,"[1, 0, 0, 4, 5, 6, 7, 8, 0, 10, 11, 0, 0, 0, 0, 16, 17, 0, 0, 0]"
826,"[1, 0, 3, 0, 0, 0, 7, 8, 9, 0, 0, 0, 0, 0, 0, 16, 17, 18, 19, 0]"
827,"[0, 0, 0, 4, 0, 6, 0, 0, 9, 0, 11, 0, 0, 14, 0, 0, 0, 18, 19, 20]"
828,"[0, 0, 3, 0, 5, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0]"
829,"[0, 0, 0, 0, 0, 0, 7, 0, 0, 10, 0, 0, 0, 14, 0, 16, 0, 0, 0, 0]"
830,"[1, 0, 0, 4, 5, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 17, 0, 0, 0]"
831,"[0, 0, 0, 0, 0, 0, 7, 8, 0, 10, 0, 0, 0, 0, 0, 0, 17, 0, 19, 0]"
832,"[0, 2, 3, 0, 0, 0, 7, 0, 0, 0, 11, 12, 13, 0, 0, 16, 17, 0, 19, 0]"
833,"[0, 0, 3, 0, 0, 0, 7, 8, 9, 0, 11, 0, 13, 14, 0, 16, 0, 0, 0, 0]"
834,"[1, 2, 0, 4, 0, 6, 0, 0, 9, 10, 0, 0, 0, 14, 0, 16, 0, 0, 19, 20]"
835,"[1, 0, 0, 4, 0, 6, 7, 0, 0, 0, 11, 0, 13, 14, 0, 0, 0, 0, 19, 0]"
836,"[0, 0, 3, 0, 5, 0, 7, 8, 9, 10, 11, 12, 0, 14, 0, 16, 0, 18, 0, 0]"
837,"[1, 2, 0, 0, 0, 0, 7, 0, 0, 10, 0, 0, 13, 0, 15, 0, 0, 0, 0, 0]"
838,"[1, 0, 0, 0, 0, 6, 7, 8, 0, 10, 0, 0, 0, 14, 0, 0, 17, 0, 19, 0]"
839,"[0, 2, 0, 0, 0, 6, 7, 0, 9, 10, 0, 12, 13, 0, 15, 16, 0, 0, 0, 20]"
840,"[0, 2, 0, 0, 0, 6, 7, 0, 0, 0, 0, 0, 0, 0, 0, 16, 17, 0, 0, 20]"
841,"[0, 0, 3, 4, 5, 0, 0, 0, 9, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
842,"[0, 0, 0, 0, 5, 0, 0, 8, 9, 10, 0, 0, 0, 0, 15, 0, 17, 0, 0, 20]"
843,"[0, 2, 3, 0, 5, 0, 0, 8, 0, 0, 11, 12, 13, 0, 0, 0, 0, 0, 0, 0]"
844,"[0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 12, 0, 14, 0, 16, 0, 18, 0, 20]"
845,"[0, 0, 3, 4, 0, 6, 0, 8, 0, 10, 11, 0, 13, 14, 0, 0, 0, 0, 0, 0]"
846,"[0, 2, 3, 0, 0, 0, 7, 0, 0, 10, 11, 0, 13, 0, 15, 0, 0, 0, 0, 0]"
847,"[0, 0, 3, 0, 0, 6, 0, 8, 0, 0, 11, 0, 13, 0, 15, 0, 0, 0, 19, 0]"
848,"[0, 2, 0, 0, 5, 6, 7, 0, 0, 0, 0, 12, 13, 0, 0, 16, 0, 0, 0, 20]"
849,"[0, 0, 3, 0, 5, 6, 7, 8, 0, 0, 11, 0, 13, 0, 0, 16, 0, 0, 0, 0]"
850,"[0, 0, 0, 0, 5, 0, 7, 8, 0, 0, 0, 12, 0, 0, 0, 16, 17, 18, 19, 0]"
851,"[1, 0, 3, 4, 0, 0, 0, 0, 9, 0, 11, 0, 13, 14, 15, 0, 0, 18, 19, 0]"
852,"[0, 2, 0, 0, 0, 0, 0, 8, 0, 0, 11, 12, 0, 14, 0, 0, 17, 0, 0, 0]"
853,"[0, 0, 0, 4, 0, 0, 0, 0, 0, 10, 11, 12, 0, 0, 0, 16, 0, 18, 0, 0]"
854,"[0, 2, 3, 4, 5, 6, 7, 8, 0, 10, 11, 0, 0, 0, 0, 0, 0, 0, 19, 0]"
855,"[1, 0, 3, 0, 5, 6, 0, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 19, 0]"
856,"[1, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 16, 17, 0, 0, 0]"
857,"[0, 2, 0, 4, 0, 0, 7, 0, 0, 0, 0, 12, 13, 0, 0, 0, 0, 0, 19, 0]"
858,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 19, 0]"
859,"[0, 2, 3, 0, 0, 6, 7, 8, 0, 0, 0, 0, 0, 0, 15, 16, 0, 0, 0, 0]"
860,"[1, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 15, 0, 0, 0, 0, 0]"
